M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2792.processG2B(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2792.java:[line 19]
M; D; UC: Method testcases.CWE400_Resource_Exhaustion.s02.J2063.processB2G() seems to be useless ;at J2063.java:[line 26]
H; D; UC: Method testcases.CWE400_Resource_Exhaustion.s02.J2065.processB2G() seems to be useless ;at J2065.java:[line 90]
H; D; DLS: Dead store to data in testcases.CWE563_Unused_Variable.J2251.handle() ;at J2251.java:[line 6]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE506_Embedded_Malicious_Code.J2196.process1() ;at J2196.java:[line 15]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE506_Embedded_Malicious_Code.J2195.handle() ;at J2195.java:[line 12]
M; B; RV: Exceptional return value of java.io.File.setLastModified(long) ignored in testcases.CWE506_Embedded_Malicious_Code.J2195.handle() ;at J2195.java:[line 16]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE506_Embedded_Malicious_Code.J2199.handle() ;at J2199.java:[line 16]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE506_Embedded_Malicious_Code.J2197.handle() ;at J2197.java:[line 15]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE400_Resource_Exhaustion.s02.J2089.processB2G() ;at J2089.java:[line 23]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE400_Resource_Exhaustion.s02.J2088.handle() ;at J2088.java:[line 14]
H; B; DMI: Random object created and used only once in testcases.CWE400_Resource_Exhaustion.s02.J2077.processB2G() ;at J2077.java:[line 55]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-60]
H; B; DMI: Random object created and used only once in testcases.CWE400_Resource_Exhaustion.s02.J2074.handle() ;at J2074.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE400_Resource_Exhaustion.s02.J2076.handle() ;at J2076.java:[line 14]
H; B; DMI: Random object created and used only once in testcases.CWE400_Resource_Exhaustion.s02.J2075.processB2G() ;at J2075.java:[line 20]
M; B; PA: Primitive field testcases.CWE563_Unused_Variable.J2263.intB is public and set from inside the class, which makes it too exposed. Consider making it private to limit external accessibility. ;at J2263.java:[line 4]
H; B; DMI: Random object created and used only once in testcases.CWE197_Numeric_Truncation_Error.s02.J1736.handle() ;at J1736.java:[line 7]
H; B; DMI: Random object created and used only once in testcases.CWE197_Numeric_Truncation_Error.s02.J1738.handle() ;at J1738.java:[line 7]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1171.processB2G()  Dereferenced;at J1171.java:[line 88]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1171.processG2B()  Dereferenced;at J1171.java:[line 24]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1170.handle()  Dereferenced;at J1170.java:[line 72]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1163.processG2B() ;at J1163.java:[line 12]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1163.processG2B() seems to be useless ;at J1163.java:[line 14]
M; C; RANGE: Array index is out of bounds: 100 ;at J1162.java:[line 9]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1162.handle() ;at J1162.java:[line 8]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1162.handle() seems to be useless ;at J1162.java:[line 10]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1161.processB2G()  Dereferenced;at J1161.java:[line 30]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1161.processG2B()  Dereferenced;at J1161.java:[line 18]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1160.handle()  Dereferenced;at J1160.java:[line 14]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1172.handle() ;at J1172.java:[line 66]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; C; RANGE: Array index is out of bounds: -1 ;at J1178.java:[line 9]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1178.handle() ;at J1178.java:[line 8]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1178.handle() seems to be useless ;at J1178.java:[line 10]
M; C; RANGE: Array index is out of bounds: -1 ;at J1177.java:[line 20]
M; C; RANGE: Array index is out of bounds: -1 ;at J1179.java:[line 20]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1179.processG2B() ;at J1179.java:[line 12]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1179.processG2B() seems to be useless ;at J1179.java:[line 14]
M; C; RANGE: Array index is out of bounds: -1 ;at J1174.java:[line 10]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1173.processG2B() ;at J1173.java:[line 18]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1173.processG2B() seems to be useless ;at J1173.java:[line 20]
M; C; RANGE: Array index is out of bounds: -1 ;at J1176.java:[line 9]
M; C; RANGE: Array index is out of bounds: -1 ;at J1175.java:[line 24]
M; B; SnVI: testcases.CWE499_Sensitive_Data_Serializable.J2186 is Serializable, consider declaring a serialVersionUID ;at J2186.java:[lines 6-27]
M; S; Dm: Hardcoded constant database password in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1813.processG2B() ;at J1813.java:[line 23]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE253_Incorrect_Check_of_Function_Return_Value.J1801.process1() ;at J1801.java:[line 16]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE253_Incorrect_Check_of_Function_Return_Value.J1800.handle() ;at J1800.java:[line 13]
M; S; Dm: Hardcoded constant database password in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1819.processG2B() ;at J1819.java:[line 24]
H; B; DMI: Random object created and used only once in testcases.CWE197_Numeric_Truncation_Error.s02.J1762.handle() ;at J1762.java:[line 7]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE606_Unchecked_Loop_Condition.J2410.processB2G() ;at J2410.java:[line 33]
H; I; Dm: Found reliance on default encoding in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1824.handle(): new java.io.PrintWriter(OutputStream, boolean) ;at J1824.java:[line 18]
H; I; Dm: Found reliance on default encoding in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1825.processG2B(): new java.io.PrintWriter(OutputStream, boolean) ;at J1825.java:[line 21]
H; I; Dm: Found reliance on default encoding in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1825.processB2G(): new java.io.PrintWriter(OutputStream, boolean) ;at J1825.java:[line 48]
M; S; Dm: Hardcoded constant database password in testcases.CWE319_Cleartext_Tx_Sensitive_Info.J1827.processG2B() ;at J1827.java:[line 24]
H; C; IL: There is an apparent infinite recursive loop in testcases.CWE674_Uncontrolled_Recursion.J2469.helperB(long) ;at J2469.java:[line 7]
H; B; DMI: Random object created and used only once in testcases.CWE674_Uncontrolled_Recursion.J2469.handle() ;at J2469.java:[line 11]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE197_Numeric_Truncation_Error.s02.J1752.handle() ;at J1752.java:[line 14]
M; C; RANGE: Array index is out of bounds: 100 ;at J1158.java:[line 9]
M; C; RANGE: Array index is out of bounds: 100 ;at J1156.java:[line 10]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1155.processG2B(HttpServletRequest, HttpServletResponse) ;at J1155.java:[line 14]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1155.processG2B(HttpServletRequest, HttpServletResponse) seems to be useless ;at J1155.java:[line 16]
H; C; IL: There is an apparent infinite recursive loop in testcases.CWE674_Uncontrolled_Recursion.J2470.helperB(long) ;at J2470.java:[line 7]
H; B; DMI: Random object created and used only once in testcases.CWE674_Uncontrolled_Recursion.J2470.process1() ;at J2470.java:[line 18]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1154.handle(HttpServletRequest, HttpServletResponse) ;at J1154.java:[line 24]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1153.processB2G(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1153.java:[line 46]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1153.processG2B(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1153.java:[line 20]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1152.handle(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1152.java:[line 30]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE606_Unchecked_Loop_Condition.J2409.handle() ;at J2409.java:[line 15]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1145.processG2B(HttpServletRequest, HttpServletResponse) ;at J1145.java:[line 13]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1145.processG2B(HttpServletRequest, HttpServletResponse) seems to be useless ;at J1145.java:[line 15]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1144.handle(HttpServletRequest, HttpServletResponse) ;at J1144.java:[line 17]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1143.processB2G(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1143.java:[line 39]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1143.processG2B(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1143.java:[line 19]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s03.J1142.handle(HttpServletRequest, HttpServletResponse)  Dereferenced;at J1142.java:[line 23]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE80_XSS.s01.J2629.handle(HttpServletRequest, HttpServletResponse) ;at J2629.java:[line 15]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; S; XSS: HTTP parameter written to Servlet error page in testcases.CWE81_XSS_Error_Message.J2669.handle(HttpServletRequest, HttpServletResponse) ;at J2669.java:[line 9]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
M; C; NP: Null pointer dereference of tempFile in testcases.CWE459_Incomplete_Cleanup.J2117.process1(HttpServletRequest, HttpServletResponse) on exception path  Dereferenced;at J2117.java:[line 27]
M; C; NP: Possible null pointer dereference of tempFile in testcases.CWE459_Incomplete_Cleanup.J2117.process1(HttpServletRequest, HttpServletResponse) on exception path  Dereferenced;at J2117.java:[line 27]
M; B; RV: Exceptional return value of java.io.File.delete() ignored in testcases.CWE459_Incomplete_Cleanup.J2117.process1(HttpServletRequest, HttpServletResponse) ;at J2117.java:[line 28]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE81_XSS_Error_Message.J2665.handle(HttpServletRequest, HttpServletResponse) ;at J2665.java:[line 15]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2580.processG2B() ;at J2580.java:[line 16]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2576.processG2B() ;at J2576.java:[line 12]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2577.handle() ;at J2577.java:[line 40]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2578.processG2B() ;at J2578.java:[line 16]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2579.handle() ;at J2579.java:[line 40]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2572.processG2B() ;at J2572.java:[line 12]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2573.handle() ;at J2573.java:[line 9]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2574.processG2B() ;at J2574.java:[line 12]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2575.handle() ;at J2575.java:[line 9]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2570.processG2B() ;at J2570.java:[line 18]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2571.handle() ;at J2571.java:[line 9]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2569.handle() ;at J2569.java:[line 67]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2565.handle() ;at J2565.java:[line 67]
H; D; DLS: Dead store to intArrayList in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2566.processG2B() ;at J2566.java:[line 18]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2567.handle() ;at J2567.java:[line 67]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2568.processG2B() ;at J2568.java:[line 18]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2561.handle(HttpServletRequest, HttpServletResponse) ;at J2561.java:[line 25]
H; D; DLS: Dead store to intHashSet in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2562.processG2B(HttpServletRequest, HttpServletResponse) ;at J2562.java:[line 14]
M; D; UC: Useless object stored in variable byteArrayList of method testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2563.handle() ;at J2563.java:[line 6]
M; D; UC: Useless object stored in variable byteArrayList of method testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2564.process1() ;at J2564.java:[line 9]
H; D; DLS: Dead store to intHashMap in testcases.CWE789_Uncontrolled_Mem_Alloc.s02.J2560.processG2B(HttpServletRequest, HttpServletResponse) ;at J2560.java:[line 14]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1189.processG2B() ;at J1189.java:[line 16]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1189.processG2B() seems to be useless ;at J1189.java:[line 18]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1188.handle() ;at J1188.java:[line 39]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1187.processB2G()  Dereferenced;at J1187.java:[line 61]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1187.processG2B()  Dereferenced;at J1187.java:[line 22]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1186.handle()  Dereferenced;at J1186.java:[line 45]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1199.processG2B() ;at J1199.java:[line 13]
M; D; UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1199.processG2B() seems to be useless ;at J1199.java:[line 15]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1196.handle()  Dereferenced;at J1196.java:[line 23]
M; D; UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1198.handle() ;at J1198.java:[line 17]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1197.processB2G()  Dereferenced;at J1197.java:[line 39]
H; C; NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J1197.processG2B()  Dereferenced;at J1197.java:[line 19]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2842.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2842.java:[line 24]
H; B; DMI: Random object created and used only once in testcases.CWE570_Expression_Always_False.J2290.process1() ;at J2290.java:[line 12]
H; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2843.handle() ;at J2843.java:[line 46]
M; D; UC: Method testcases.CWE570_Expression_Always_False.J2293.handle() seems to be useless ;at J2293.java:[line 11]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2840.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2840.java:[line 24]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2841.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2841.java:[line 47]
H; B; DMI: Random object created and used only once in testcases.CWE570_Expression_Always_False.J2295.handle() ;at J2295.java:[line 7]
M; D; INT: Vacuous comparison of integer value testcases.CWE570_Expression_Always_False.J2295.handle() ;at J2295.java:[line 8]
H; B; DMI: Random object created and used only once in testcases.CWE570_Expression_Always_False.J2294.process1() ;at J2294.java:[line 10]
M; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2844.processG2B() ;at J2844.java:[line 23]
H; B; DMI: Random object created and used only once in testcases.CWE570_Expression_Always_False.J2296.process1() ;at J2296.java:[line 10]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE80_XSS.s01.J2647.handle(HttpServletRequest, HttpServletResponse) ;at J2647.java:[line 15]
M; S; XSS: HTTP parameter written to Servlet output in testcases.CWE80_XSS.s01.J2651.handle(HttpServletRequest, HttpServletResponse) ;at J2651.java:[line 9]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2828.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2828.java:[line 20]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2829.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2829.java:[line 15]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2826.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2826.java:[line 23]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2827.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2827.java:[line 16]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2821.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2821.java:[line 37]
M; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2824.processG2B() ;at J2824.java:[line 21]
H; B; DMI: Random object created and used only once in testcases.CWE369_Divide_by_Zero.s02.J1891.processB2G() ;at J1891.java:[line 18]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2825.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2825.java:[line 19]
H; B; DMI: Random object created and used only once in testcases.CWE369_Divide_by_Zero.s02.J1890.handle() ;at J1890.java:[line 8]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2822.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2822.java:[line 22]
H; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2823.handle() ;at J2823.java:[line 36]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2839.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2839.java:[line 47]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2837.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2837.java:[line 48]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2838.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2838.java:[line 25]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2831.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2831.java:[line 15]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2832.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2832.java:[line 19]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2830.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2830.java:[line 19]
H; S; SQL: testcases.CWE89_SQL_Injection.s04.J2835.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2835.java:[line 51]
M; S; SQL: testcases.CWE89_SQL_Injection.s04.J2836.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2836.java:[line 28]
H; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2833.handle() ;at J2833.java:[line 14]
M; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J2834.processG2B() ;at J2834.java:[line 18]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-94]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-86]
H; B; DMI: Random object created and used only once in testcases.CWE369_Divide_by_Zero.s02.J1889.processB2G() ;at J1889.java:[line 18]
H; B; DMI: Random object created and used only once in testcases.CWE369_Divide_by_Zero.s02.J1888.handle() ;at J1888.java:[line 8]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2820.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2820.java:[line 22]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2812.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2812.java:[line 24]
H; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J2813.handle() ;at J2813.java:[line 63]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE15_External_Control_of_System_or_Configuration_Setting.J1264.handle() ;at J1264.java:[line 16]
M; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J2814.processG2B() ;at J2814.java:[line 23]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2815.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2815.java:[line 41]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2810.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2810.java:[line 24]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2811.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2811.java:[line 64]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2816.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2816.java:[line 26]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2817.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2817.java:[line 38]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2818.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2818.java:[line 23]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2819.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2819.java:[line 37]
M; B; ES: Comparison of String objects using == or != in testcases.CWE597_Wrong_Operator_String_Comparison.J2375.handle() ;at J2375.java:[line 19]
M; B; PI: Class name ?>?1/1??? in source file ?>?2/1??? shadows the publicly available identifier from the Java Standard Library. ;at Main.java:[lines 3-54]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2801.handle(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2801.java:[line 26]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2802.processG2B(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2802.java:[line 20]
H; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J2803.handle(HttpServletRequest, HttpServletResponse) ;at J2803.java:[line 25]
M; S; SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J2804.processG2B(HttpServletRequest, HttpServletResponse) ;at J2804.java:[line 19]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2800.processG2B(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2800.java:[line 20]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2809.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2809.java:[line 64]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE369_Divide_by_Zero.s01.J1873.processB2G() ;at J1873.java:[line 24]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2805.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2805.java:[line 68]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE369_Divide_by_Zero.s01.J1872.handle() ;at J1872.java:[line 14]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2806.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2806.java:[line 28]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE369_Divide_by_Zero.s01.J1875.processB2G() ;at J1875.java:[line 24]
H; S; SQL: testcases.CWE89_SQL_Injection.s03.J2807.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2807.java:[line 65]
M; D; DMI: Hard coded reference to an absolute pathname in testcases.CWE369_Divide_by_Zero.s01.J1874.handle() ;at J1874.java:[line 14]
M; S; SQL: testcases.CWE89_SQL_Injection.s03.J2808.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement ;at J2808.java:[line 25]
H; B; DMI: Random object created and used only once in testcases.CWE484_Omitted_Break_Statement_in_Switch.J2178.handle() ;at J2178.java:[line 6]
H; C; SF: Value of ? from previous case is overwritten here due to switch statement fall through ;at J2178.java:[line 15]
H; B; DMI: Random object created and used only once in testcases.CWE484_Omitted_Break_Statement_in_Switch.J2179.process1() ;at J2179.java:[line 9]
H; B; DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J1508.handle() ;at J1508.java:[line 7]
M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1501.processG2B() ;at J1501.java:[line 12]
M; D; DLS: Dead store to data in testcases.CWE190_Integer_Overflow.s07.J1501.processB2G() ;at J1501.java:[line 19]
H; B; DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J1502.handle() ;at J1502.java:[line 7]
